5309,1,1095,1,1,1,2,1,5,12,0,8,14,1,25,43,0,0
6278,1,1460,1,1,1,0,9,6,17,1,177,150,0,2,44,1,0
5877,1,300,1,2,0,1,2,0,17,1,168,150,0,15,43,0,3
3388,1,730,1,2,0,1,11,2,12,1,76,150,0,30,44,1,4
7563,0,21,0,0,0,1,5,4,14,1,85,150,0,37,43,0,4
4252,1,1460,1,1,1,2,5,0,14,0,104,113,1,49,44,1,3
3083,0,150,1,2,0,0,11,1,15,1,85,150,0,7,43,0,0
101,0,90,1,1,1,0,9,6,11,1,85,150,0,18,43,0,0
7563,0,3650,0,0,0,1,11,0,13,1,85,150,0,51,43,0,2
2177,1,240,1,2,0,2,10,5,14,1,123,150,0,2,44,1,0
7563,0,7,0,0,1,1,8,6,17,1,194,150,0,35,43,0,4
2786,1,2190,1,2,0,1,10,1,13,1,104,150,0,44,43,0,4
935,1,730,1,1,1,1,2,3,17,1,131,150,0,20,43,0,3
4867,1,60,1,0,0,1,7,1,13,0,104,150,0,25,44,1,0
6278,1,1095,1,1,1,1,3,1,17,1,131,150,0,20,43,0,0
310,0,14,1,0,0,2,4,0,15,1,85,150,0,7,43,0,4
1079,1,730,1,1,1,2,0,1,17,1,111,150,0,54,43,0,0
5775,1,30,1,2,0,2,1,4,16,1,56,150,0,54,12,1,0
935,1,1460,1,1,1,1,9,5,13,0,63,120,1,49,43,0,3
5998,1,1095,1,1,1,3,0,2,16,1,17,150,0,7,43,0,3
1634,1,30,1,1,1,1,10,6,18,0,142,46,1,49,12,1,0
6090,0,730,1,2,0,3,1,1,16,1,84,150,0,18,44,1,4
7563,0,1825,0,0,1,1,8,1,9,1,85,150,0,12,43,0,4
2907,1,60,1,2,0,1,6,1,18,0,16,150,0,53,43,0,0
7502,0,60,1,1,1,1,9,2,19,1,85,150,0,18,43,0,3
2006,1,240,1,2,0,2,1,5,15,1,138,150,0,16,43,0,0
1805,1,300,1,0,1,3,1,4,15,1,168,150,0,16,43,0,4
7563,0,730,0,0,1,0,9,1,18,1,85,150,0,7,44,1,2
2843,1,1460,1,1,1,2,3,0,13,0,168,48,1,16,44,1,3
351,1,1095,1,1,1,2,0,3,17,1,168,150,0,7,43,0,0
2033,1,365,1,2,0,1,0,0,11,0,131,113,1,49,44,1,3
1488,1,1460,1,2,0,3,1,3,19,1,62,150,0,40,39,1,0
6278,1,60,1,1,1,2,3,0,18,1,131,150,0,40,43,0,0
7941,1,730,1,2,0,2,10,6,15,1,168,150,0,16,44,1,4
7563,0,21,0,0,1,2,8,2,10,1,85,150,0,18,44,1,4
7563,1,800,0,3,2,2,2,4,9,1,131,150,0,54,43,0,4
1786,1,365,1,2,0,1,8,6,17,1,62,150,0,53,43,0,0
7563,0,7,0,0,1,1,4,4,15,1,85,150,0,2,43,0,4
943,0,60,1,2,0,1,9,5,17,1,83,150,0,2,43,0,0
3635,1,1095,1,2,0,2,4,6,18,1,12,150,0,27,44,1,3
4248,0,60,1,2,0,1,6,5,12,1,85,150,0,2,43,0,0
4051,0,2190,1,1,1,2,2,6,13,1,85,150,0,18,44,1,3
540,1,60,1,2,0,2,0,0,16,1,40,150,0,53,43,0,0
5671,1,60,1,2,0,1,6,0,18,0,131,113,1,2,44,1,0
2450,1,1095,1,0,0,1,0,1,14,1,168,150,0,15,44,1,2
6393,1,2555,1,1,1,2,7,1,14,1,181,150,0,40,44,1,3
7563,0,14,0,0,0,2,6,4,13,1,85,150,0,21,43,0,4
7633,0,180,1,2,0,2,2,2,17,1,85,150,0,18,43,0,0
7563,1,730,0,0,1,0,9,0,12,1,22,150,0,49,44,1,3
5764,1,1095,1,0,1,1,2,5,14,1,168,150,0,7,43,0,2
3665,0,60,1,1,1,1,10,2,16,1,85,150,0,18,44,1,0
3452,1,3650,1,1,1,1,6,4,16,1,142,150,0,23,39,1,3
7563,1,180,0,1,1,1,8,3,17,1,63,150,0,2,44,1,0
7563,0,14,0,0,1,2,8,0,14,1,85,150,0,7,43,0,4
441,1,365,1,0,1,2,7,6,17,1,208,150,0,53,43,0,3
7563,0,60,0,2,0,1,4,5,18,1,85,150,0,50,43,0,0
5808,1,730,1,0,0,1,5,4,11,1,143,150,0,25,43,0,2
7706,0,4745,1,1,1,1,8,6,18,1,84,150,0,2,44,1,0
7158,0,730,1,1,1,1,7,3,17,0,199,150,0,45,43,0,4
7563,1,365,0,0,0,2,8,4,15,0,63,101,1,2,39,1,4
1305,1,730,1,0,1,2,6,2,11,1,168,150,0,23,43,0,4
7543,1,210,1,1,1,2,10,6,15,0,16,34,1,40,44,1,4
7563,0,14,0,0,1,2,5,2,16,1,194,150,0,32,43,0,4
7563,0,210,0,0,1,1,4,5,12,1,85,150,0,2,43,0,4
7563,0,365,0,0,0,2,8,1,9,1,85,150,0,18,43,0,4
7278,0,60,1,2,0,1,1,6,16,1,84,150,0,18,43,0,0
197,0,90,1,0,1,0,11,1,13,1,85,150,0,18,43,0,0
2533,0,60,1,1,1,1,9,6,17,1,85,150,0,2,43,0,0
7563,0,60,0,2,0,2,6,5,14,1,85,150,0,2,43,0,0
168,1,270,1,0,1,2,5,4,12,1,104,150,0,15,1,1,4
7563,1,730,0,1,1,2,6,5,17,0,116,150,0,54,5,1,4
1823,1,365,1,2,0,1,9,5,12,1,131,150,0,2,44,1,0
509,1,365,1,0,1,1,4,4,18,1,43,150,0,2,43,0,3
1634,1,1825,1,2,0,0,10,0,15,1,73,150,0,15,43,0,4
5225,0,365,1,2,0,2,8,5,16,1,85,150,0,18,43,0,0
6882,1,5475,1,1,1,1,4,6,12,1,42,150,0,2,44,1,3
7563,0,90,0,0,0,2,0,4,9,1,85,150,0,37,43,0,4
6721,0,730,1,2,0,2,11,2,13,1,85,150,0,12,44,1,4
7712,1,1095,1,1,1,1,9,0,16,0,111,12,1,42,44,1,0
7563,1,60,0,2,0,1,5,2,16,0,73,120,1,53,43,0,4
540,1,3650,1,2,0,2,6,0,15,1,4,150,0,15,1,1,4
4846,1,60,1,2,0,3,0,6,0,1,40,150,0,2,44,1,4
1428,1,730,1,2,0,2,3,0,18,1,63,150,0,15,39,1,0
1346,0,3650,1,2,0,1,2,6,16,1,85,150,0,51,43,0,0
7563,0,21,0,0,0,1,8,3,13,1,85,150,0,51,43,0,4
7563,0,28,0,0,1,0,9,5,16,1,85,150,0,37,43,0,2
7563,0,730,0,1,1,2,11,0,19,1,85,150,0,2,43,0,4
4338,1,1095,1,2,0,1,0,6,14,1,69,150,0,15,44,1,4
7563,1,30,0,0,1,1,5,0,13,1,63,150,0,54,12,1,1
7563,0,800,0,3,2,2,4,5,18,1,85,150,0,18,43,0,4
7563,0,150,0,0,0,2,0,2,9,1,85,150,0,2,44,1,4
7906,1,2190,1,1,1,1,0,0,12,1,18,150,0,2,12,1,0
7563,0,28,0,0,0,1,6,5,14,1,85,150,0,37,44,1,2
7563,0,60,0,3,2,2,6,2,9,1,85,150,0,18,44,1,4
7563,0,60,0,2,0,1,5,4,17,1,84,150,0,26,43,0,0
7563,1,240,0,1,1,2,7,0,18,1,200,150,0,15,43,0,0
7276,1,365,1,1,1,1,7,3,18,1,168,150,0,54,39,1,0
941,1,365,1,1,1,1,10,4,17,1,168,150,0,16,43,0,0
5666,1,60,1,2,0,2,1,0,18,0,173,45,1,2,39,1,0
303,1,730,1,2,0,1,5,1,13,1,195,150,0,2,12,1,3
222,1,1825,1,2,0,1,4,6,15,1,73,150,0,40,43,0,0
7563,0,365,0,3,2,2,2,2,9,1,85,150,0,2,44,1,4
7563,0,730,0,0,0,1,6,2,9,0,139,62,1,18,43,0,4
7563,0,365,0,0,0,2,7,6,9,1,85,150,0,26,44,1,4
3134,1,365,1,1,1,2,10,2,11,1,104,150,0,2,43,0,0
7563,0,90,0,0,1,1,7,3,17,1,85,150,0,37,43,0,4
4045,1,730,1,2,0,0,9,2,18,1,63,150,0,15,44,1,0
1741,0,60,1,0,0,1,11,1,16,1,85,150,0,2,43,0,4
7563,0,30,0,3,2,2,4,2,18,1,85,150,0,18,43,0,4
6347,0,90,1,1,1,2,6,2,17,1,85,150,0,18,44,1,0
2816,0,60,1,2,0,2,0,5,11,1,85,150,0,51,43,0,0
7563,0,30,0,0,0,2,5,3,16,1,194,150,0,45,43,0,4
5632,0,30,1,1,1,2,5,6,13,1,85,150,0,54,15,1,0
7563,0,730,0,2,0,0,11,1,15,1,85,150,0,7,44,1,4
4721,0,1825,1,2,0,2,4,6,15,1,84,150,0,21,43,0,0
6770,0,60,1,0,1,2,4,0,13,1,85,150,0,18,43,0,4
7563,0,14,0,0,1,1,4,1,11,1,85,150,0,37,43,0,4
7907,1,1095,1,2,0,2,3,3,15,1,114,150,0,2,39,1,0
6347,0,150,1,1,1,0,11,6,17,1,85,150,0,37,44,1,0
1632,0,30,1,0,1,1,6,6,18,1,85,150,0,12,43,0,0
6142,1,330,1,1,1,1,8,3,17,1,168,150,0,54,5,1,0
3965,0,365,1,0,0,2,6,2,12,1,85,150,0,54,1,1,4
7563,1,120,0,2,0,1,9,4,17,1,138,150,0,53,43,0,4
7941,1,1095,1,2,0,2,4,0,15,1,104,150,0,44,43,0,0
4808,0,3285,1,2,0,2,2,4,17,0,83,150,0,54,30,1,0
7563,1,60,0,1,1,2,6,0,17,1,69,150,0,54,1,1,0
4652,1,730,1,1,1,2,11,0,18,1,63,150,0,54,1,1,0
7563,0,90,0,3,2,2,2,2,9,1,194,150,0,35,43,0,4
5656,1,1825,1,0,0,0,11,4,11,1,63,150,0,15,1,1,3
7750,0,1095,1,1,1,1,0,6,16,1,85,150,0,2,44,1,0
5085,0,1825,1,1,1,2,9,5,15,1,85,150,0,7,44,1,3
991,1,1825,1,1,1,1,10,5,14,0,176,150,0,15,1,1,4
7563,1,7,0,3,2,3,0,5,15,1,63,150,0,15,1,1,4
4357,1,150,1,1,1,2,2,4,18,1,179,150,0,53,43,0,0
7563,0,1825,0,3,2,2,3,4,13,1,85,150,0,12,44,1,2
5774,0,1825,1,2,0,1,10,1,13,1,85,150,0,18,44,1,4
2032,1,1095,1,2,0,2,7,0,19,1,16,150,0,2,44,1,0
1701,1,365,1,1,1,2,0,0,14,1,132,150,0,2,44,1,0
7563,1,14,0,0,0,2,0,3,12,1,168,150,0,2,44,1,3
379,1,240,1,0,0,2,10,2,11,1,16,150,0,9,43,0,3
7563,0,7,0,0,0,1,6,5,18,1,85,150,0,7,44,1,4
7563,0,14,0,0,1,0,9,2,19,1,85,150,0,2,43,0,4
4713,1,1825,1,2,0,1,7,2,13,1,43,150,0,27,44,1,3
7563,0,30,0,0,0,1,8,1,17,1,85,150,0,18,44,1,4
4426,1,365,1,1,1,0,9,2,13,0,181,113,1,40,43,0,0
1389,1,1095,1,1,1,1,10,6,15,0,176,17,1,16,44,1,0
7563,1,60,0,1,1,2,4,5,18,1,37,150,0,2,44,1,0
4463,1,730,1,2,0,0,11,6,15,0,131,12,1,2,44,1,0
7563,0,7,0,0,1,2,8,3,12,1,85,150,0,36,44,1,4
7563,0,14,0,0,1,2,5,4,17,1,85,150,0,2,44,1,4
1673,0,180,1,1,1,1,0,3,13,1,85,150,0,2,44,1,0
129,1,270,1,0,0,0,11,1,14,0,131,141,1,2,44,1,0
7446,1,730,1,2,0,1,11,2,8,1,56,150,0,2,44,1,0
5145,0,28,1,0,1,1,9,5,10,1,85,150,0,18,44,1,4
4721,1,365,1,2,0,1,9,3,15,1,168,150,0,54,1,1,2
3867,0,60,1,1,1,1,7,4,12,1,85,150,0,26,44,1,0
7563,1,3650,0,0,1,1,11,0,17,1,63,150,0,2,44,1,2
4838,1,240,1,2,0,2,6,3,10,1,131,150,0,15,43,0,4
3556,0,60,1,0,1,2,7,1,17,1,85,150,0,18,44,1,0
548,0,60,1,1,1,1,6,1,13,1,85,150,0,18,43,0,0
1389,1,210,1,1,1,1,6,2,17,0,48,150,0,16,43,0,4
7243,0,730,1,1,1,1,1,2,13,1,85,150,0,18,43,0,4
7563,0,28,0,3,2,2,4,0,10,1,85,150,0,26,43,0,2
2559,0,365,1,1,1,2,2,1,16,1,85,150,0,26,43,0,4
2944,1,150,1,0,1,2,7,0,13,0,230,150,0,40,1,1,3
135,0,3285,1,2,0,3,0,5,11,1,84,150,0,2,44,1,0
7563,0,730,0,3,2,2,6,6,9,1,85,150,0,2,43,0,4
798,1,5110,1,0,1,2,3,2,12,1,63,150,0,44,43,0,2
7563,0,730,0,1,1,1,8,1,13,1,85,150,0,12,43,0,4
6425,1,2555,1,1,1,1,11,5,16,1,203,150,0,55,44,1,3
6367,1,1825,1,1,1,3,0,1,15,1,131,150,0,2,44,1,3
7563,1,365,0,1,1,2,1,2,14,1,16,150,0,41,43,0,3
7563,1,120,0,1,1,2,2,5,12,0,104,4,1,44,44,1,0
7117,1,730,1,2,0,2,7,4,15,1,65,150,0,49,43,0,4
540,1,2555,1,2,0,2,9,2,13,1,206,150,0,3,44,1,3
2863,1,60,1,1,1,1,10,6,16,1,58,150,0,16,44,1,4
1016,0,60,1,1,1,2,10,5,17,1,85,150,0,12,44,1,0
7563,0,730,0,0,1,2,2,2,13,1,85,150,0,7,44,1,2
2154,1,2555,1,2,0,1,11,2,11,1,86,150,0,2,12,1,0
7563,0,21,0,0,0,1,3,0,14,1,84,150,0,7,43,0,4
7563,1,800,0,0,1,1,4,5,11,1,131,150,0,2,44,1,4
1328,1,2555,1,1,1,2,0,1,12,1,131,150,0,2,44,1,0
407,0,1095,1,1,1,2,0,3,17,1,85,150,0,2,43,0,3
2006,1,1460,1,2,0,1,0,2,11,0,181,150,0,15,43,0,3
1273,1,365,1,2,0,2,11,1,16,1,63,150,0,2,44,1,3
7563,0,60,0,2,0,2,5,2,16,1,85,150,0,2,43,0,4
6949,0,730,1,1,1,1,11,4,15,1,85,150,0,18,44,1,4
7352,1,240,1,1,1,2,8,0,17,1,63,150,0,49,43,0,4
1269,1,2920,1,1,1,2,10,0,18,1,7,150,0,54,13,1,3
7563,1,800,0,0,1,1,8,1,12,1,63,150,0,23,39,1,4
4006,1,365,1,1,1,2,6,6,12,1,166,150,0,49,44,1,3
1678,1,365,1,1,1,2,4,6,17,1,131,150,0,55,43,0,0
4401,0,2190,1,1,1,0,9,6,18,1,85,150,0,18,43,0,2
5374,1,1095,1,1,1,3,1,2,12,1,58,150,0,9,43,0,0
7563,1,120,0,2,0,2,6,5,13,1,73,150,0,15,43,0,4
6954,1,730,1,1,1,1,5,5,14,0,131,76,1,2,43,0,0
7563,0,800,0,0,1,2,3,1,12,1,85,150,0,37,43,0,4
2951,1,730,1,1,1,0,10,1,13,0,7,115,1,54,33,1,3
5427,1,150,1,0,1,2,10,5,16,0,111,14,1,53,44,1,4
7563,1,240,0,2,0,1,5,6,17,1,63,150,0,20,43,0,0
253,1,210,1,1,1,1,7,5,12,1,198,150,0,54,12,1,0
7288,1,1095,1,2,0,2,10,0,18,1,168,150,0,16,44,1,0
5592,1,60,1,1,1,2,7,6,13,0,131,113,1,2,44,1,0
1173,1,1460,1,0,0,0,11,4,11,1,63,150,0,2,39,1,4
7563,0,90,0,3,2,1,9,3,13,1,84,150,0,18,43,0,2
7563,0,14,0,0,1,1,8,3,14,1,85,150,0,2,44,1,2
5721,1,180,1,1,1,1,0,1,18,1,168,150,0,7,43,0,0
7563,0,14,0,0,0,2,7,2,14,1,85,150,0,2,43,0,4
6863,1,5110,1,2,0,0,9,2,16,1,63,150,0,16,44,1,4
7563,1,730,0,1,1,2,11,2,17,1,144,150,0,30,44,1,0
7392,1,1095,1,1,1,2,10,6,17,0,131,26,1,2,43,0,3
7563,1,730,0,1,1,2,6,4,19,1,197,150,0,2,43,0,4
3384,0,365,1,2,0,1,7,3,14,1,199,150,0,45,43,0,0
2267,1,1095,1,2,0,2,11,1,10,0,63,95,1,2,12,1,0
6262,1,365,1,1,1,1,4,1,18,1,131,150,0,2,43,0,3
3132,0,60,1,1,1,1,6,1,14,1,85,150,0,28,43,0,4
7563,1,60,0,0,0,1,7,0,15,0,131,115,1,2,44,1,4
432,1,4015,1,2,0,2,8,6,11,1,193,150,0,2,44,1,3
6115,1,90,1,0,1,1,8,6,14,0,131,14,1,15,44,1,4
7362,0,60,1,0,1,1,7,4,15,1,85,150,0,2,43,0,4
4721,1,730,1,2,0,2,5,3,18,0,63,54,1,53,43,0,0
2982,1,150,1,2,0,3,0,0,17,1,176,150,0,25,1,1,0
6048,1,150,1,0,1,2,8,0,13,0,131,52,1,15,33,1,4
6048,1,730,1,2,0,1,11,6,17,1,69,150,0,40,44,1,0
7821,0,365,1,2,0,3,0,6,16,1,85,150,0,18,44,1,3
5989,0,90,1,1,1,1,2,3,16,1,183,150,0,7,43,0,0
4353,1,365,1,2,0,2,9,5,16,1,131,150,0,2,44,1,3
6292,0,90,1,1,1,0,11,0,17,1,83,150,0,37,43,0,0
6161,1,365,1,0,1,2,3,3,18,1,201,150,0,40,44,1,4
4364,1,1825,1,0,1,1,10,4,17,0,181,150,0,40,1,1,2
4001,1,365,1,1,1,1,10,5,11,1,227,150,0,49,17,1,2
6238,1,365,1,2,0,1,0,4,18,1,16,150,0,2,39,1,3
7563,0,60,0,1,1,0,10,3,17,1,85,150,0,37,44,1,0
2962,0,365,1,0,0,0,11,0,16,1,84,150,0,12,43,0,0
5537,1,1460,1,2,0,1,11,2,15,1,179,150,0,53,43,0,3
1269,0,120,1,1,1,1,9,1,15,1,85,150,0,18,44,1,4
7563,1,60,0,1,1,1,5,6,14,0,18,26,1,53,43,0,0
2188,0,60,1,2,0,2,10,5,15,1,85,150,0,50,43,0,0
6980,0,1095,1,0,1,1,6,2,16,1,85,150,0,12,43,0,4
1806,1,270,1,2,0,0,10,4,18,1,43,150,0,2,44,1,0
2131,1,1825,1,1,1,2,0,5,16,0,16,150,0,16,44,1,0
2345,1,3285,1,2,0,2,10,2,0,1,18,150,0,54,12,1,4
3262,0,60,1,1,1,1,5,2,17,1,85,150,0,18,43,0,0
7563,1,1095,0,1,1,1,5,1,11,1,63,150,0,49,44,1,4
4611,0,1460,1,2,0,1,3,6,18,1,85,150,0,51,6,1,0
6238,1,1095,1,2,0,2,6,3,18,0,58,92,1,16,43,0,3
1371,1,240,1,0,0,2,4,1,18,1,230,150,0,15,43,0,3
7563,0,800,0,3,2,2,5,1,11,1,85,150,0,18,43,0,1
2560,1,2190,1,2,0,2,4,3,18,1,195,150,0,2,21,1,4
7940,1,150,1,2,0,1,7,4,17,1,168,150,0,2,44,1,2
3352,1,120,1,2,0,1,4,1,12,0,16,150,0,55,44,1,4
2935,1,5475,1,0,1,1,7,6,16,1,124,150,0,54,12,1,3
6688,1,90,1,1,1,2,1,4,19,0,131,81,1,49,44,1,0
4211,1,2190,1,1,1,1,2,0,17,1,63,150,0,53,43,0,0
5309,0,60,1,1,1,1,5,1,13,1,85,150,0,37,43,0,0
7257,0,90,1,0,0,2,10,0,17,1,85,150,0,2,44,1,0
5433,1,1460,1,2,0,3,0,0,17,1,168,150,0,54,1,1,3
1698,1,730,1,2,0,3,0,2,18,1,131,150,0,2,43,0,0
7563,0,30,0,1,1,0,11,2,12,1,85,150,0,37,44,1,4
2868,0,60,1,1,1,2,7,5,18,1,85,150,0,2,43,0,0
351,1,730,1,1,1,0,11,2,13,1,168,150,0,3,44,1,2
2924,1,365,1,1,1,2,8,2,12,1,10,150,0,16,43,0,4
2993,1,300,1,1,1,1,0,3,11,1,168,150,0,54,12,1,4
4788,1,3285,1,2,0,2,10,6,16,1,73,150,0,54,12,1,3
507,1,365,1,2,0,1,3,0,12,1,168,150,0,15,39,1,3
3260,1,3650,1,1,1,3,0,3,12,1,160,150,0,54,12,1,3
3253,0,60,1,2,0,1,10,2,12,1,85,150,0,5,44,1,0
3384,0,1095,1,1,1,1,1,3,17,1,85,150,0,18,43,0,3
7563,1,90,0,2,0,1,9,3,11,1,177,150,0,17,43,0,0
1697,0,30,1,0,1,2,5,6,16,1,85,150,0,2,43,0,2
7563,1,60,0,0,0,1,10,5,14,1,63,150,0,54,39,1,4
4852,0,90,1,2,0,1,11,5,15,1,83,150,0,18,43,0,0
283,0,60,1,1,1,1,6,5,17,1,85,150,0,2,44,1,0
7563,1,120,0,0,1,1,0,2,15,0,73,150,0,15,44,1,4
3803,1,1095,1,0,1,1,7,0,16,1,182,150,0,2,39,1,3
6712,1,1460,1,0,0,1,6,2,16,1,168,150,0,7,44,1,3
7563,0,365,0,0,0,2,5,2,9,1,85,150,0,51,43,0,4
3096,1,30,1,2,0,1,4,3,17,1,63,150,0,15,43,0,0
7750,0,60,1,1,1,2,8,4,12,1,84,150,0,37,43,0,0
328,0,30,1,0,0,1,5,3,14,1,85,150,0,2,43,0,4
3590,1,2190,1,1,1,1,7,6,16,1,168,150,0,15,44,1,3
7563,1,30,0,0,1,0,11,3,18,0,40,92,1,2,44,1,4
7482,1,365,1,2,0,1,4,5,13,1,63,150,0,54,12,1,0
5388,1,365,1,0,1,1,8,0,14,0,41,46,1,16,43,0,4
5356,0,4380,1,1,1,1,6,1,14,1,85,150,0,2,43,0,4
4838,1,60,1,0,0,1,6,4,15,1,14,150,0,15,44,1,4
1124,1,4745,1,1,1,1,6,2,12,1,198,150,0,2,42,1,3
7563,0,21,0,3,2,2,5,1,15,1,194,150,0,45,43,0,4
7132,1,365,1,1,1,1,9,3,14,1,40,150,0,2,44,1,4
7563,0,365,0,3,2,2,6,2,9,1,85,150,0,2,43,0,4
5392,1,365,1,1,1,1,5,0,18,1,168,150,0,7,44,1,0
714,0,30,1,0,0,1,6,6,18,1,85,150,0,12,43,0,0
7563,0,730,0,1,1,1,7,5,10,1,84,150,0,2,43,0,2
538,1,365,1,2,0,2,7,3,17,0,110,92,1,2,44,1,0
7563,0,28,0,3,2,0,9,5,12,1,83,150,0,12,44,1,4
7662,1,730,1,1,1,1,11,4,12,0,63,99,1,23,39,1,0
6248,1,1095,1,1,1,2,5,0,11,1,168,150,0,15,44,1,0
1632,1,365,1,1,1,2,9,5,0,1,43,150,0,54,1,1,0
715,1,365,1,1,1,1,10,0,12,1,168,150,0,27,44,1,2
7563,0,120,0,0,0,1,7,6,9,1,85,150,0,37,43,0,4
7563,0,2920,0,1,1,0,9,3,18,1,84,150,0,2,44,1,2
540,1,730,1,2,0,3,0,1,16,1,80,150,0,40,39,1,3
2254,1,365,1,2,0,2,6,3,13,1,168,150,0,16,44,1,0
7563,1,30,0,0,0,1,4,5,11,1,104,150,0,15,43,0,4
6225,1,1460,1,2,0,1,9,6,17,1,40,150,0,9,44,1,0
7348,1,1825,1,1,1,2,1,4,13,0,131,113,1,40,1,1,3
1456,1,1825,1,2,0,2,7,4,14,1,63,150,0,2,43,0,3
1016,1,730,1,1,1,2,9,5,17,0,172,92,1,54,19,1,3
7593,0,1460,1,2,0,1,2,4,17,1,194,150,0,28,43,0,3
865,1,1825,1,1,1,0,9,4,11,0,42,17,1,16,44,1,4
7563,1,30,0,2,0,2,11,3,11,1,43,150,0,40,44,1,0
2807,0,30,1,0,1,2,9,3,11,1,85,150,0,12,44,1,1
7563,0,800,0,3,2,2,3,6,16,1,85,150,0,2,43,0,4
4255,1,2555,1,2,0,2,11,5,12,0,36,53,1,53,43,0,3
7563,1,120,0,0,0,2,1,4,11,1,168,150,0,16,43,0,4
7490,0,240,1,1,1,1,7,5,16,1,85,150,0,2,44,1,0
5909,1,730,1,1,1,2,6,6,16,1,16,150,0,7,44,1,3
2090,1,240,1,2,0,2,0,1,12,1,168,150,0,14,44,1,0
1828,1,1095,1,2,0,1,8,5,14,0,73,17,1,54,42,1,0
5348,0,1095,1,1,1,1,1,2,16,1,85,150,0,2,44,1,3
3532,0,90,1,1,1,1,11,6,19,1,85,150,0,26,44,1,0
5671,0,60,1,2,0,1,7,3,14,1,85,150,0,18,43,0,4
6266,0,60,1,0,0,2,5,4,11,1,85,150,0,7,43,0,0
2855,1,1825,1,2,0,1,2,0,13,0,168,150,0,49,43,0,2
3253,1,2920,1,1,1,1,4,3,12,1,124,150,0,54,42,1,0
936,1,365,1,1,1,2,4,5,14,1,63,150,0,49,1,1,4
2358,1,365,1,2,0,2,2,4,11,1,104,150,0,2,12,1,0
4721,1,60,1,0,0,0,10,0,15,1,16,150,0,41,43,0,4
3552,1,90,1,2,0,2,7,4,17,1,104,150,0,2,12,1,0
5348,0,365,1,2,0,2,8,4,18,1,84,150,0,2,44,1,3
1950,1,5110,1,1,1,1,8,2,14,1,74,150,0,40,43,0,3
7966,0,60,1,2,0,2,7,0,13,1,84,150,0,18,43,0,0
4845,1,150,1,1,1,2,8,0,12,1,131,150,0,15,43,0,0
2202,1,60,1,1,1,0,10,5,12,1,172,150,0,2,44,1,0
6243,0,30,1,0,0,2,8,0,15,1,85,150,0,50,43,0,4
7563,0,7,0,0,0,1,4,4,15,1,85,150,0,2,43,0,4
7563,0,120,0,2,0,3,0,4,9,1,85,150,0,12,43,0,0
2548,1,240,1,1,1,2,4,3,17,1,53,150,0,2,39,1,0
4018,1,365,1,2,0,1,0,6,18,1,53,150,0,54,1,1,0
6514,0,2920,1,1,1,2,4,1,11,1,85,150,0,18,43,0,0
7563,0,730,0,2,0,1,4,2,19,1,85,150,0,7,44,1,4
686,1,1095,1,2,0,1,2,3,14,1,63,150,0,2,44,1,4
3590,1,365,1,1,1,0,9,6,15,1,168,150,0,16,44,1,3
5637,1,240,1,1,1,1,4,6,18,1,230,150,0,15,1,1,3
1108,1,730,1,2,0,2,2,0,13,1,63,150,0,49,43,0,0
7563,0,365,0,0,0,2,10,6,9,1,194,150,0,35,44,1,4
3636,1,2920,1,2,0,2,0,4,13,1,193,150,0,30,43,0,4
5855,0,60,1,1,1,2,4,5,16,1,85,150,0,37,43,0,0
7563,0,28,0,0,1,1,10,4,14,1,85,150,0,18,43,0,4
7563,1,800,0,0,1,2,3,4,16,1,168,150,0,7,44,1,4
5361,0,2920,1,1,1,2,7,0,15,1,136,150,0,18,44,1,0
7067,1,3285,1,2,0,1,3,6,12,1,144,150,0,46,43,0,3
7563,1,365,0,0,0,2,8,4,12,1,63,150,0,49,44,1,2
5255,1,730,1,2,0,1,3,2,15,1,63,150,0,49,43,0,4
36,1,1825,1,2,0,1,1,6,16,0,180,150,0,40,44,1,0
7563,1,800,0,3,2,2,10,2,14,1,131,150,0,54,43,0,4
7766,1,1460,1,1,1,1,0,3,19,1,131,150,0,55,44,1,3
7563,0,7,0,0,1,2,8,6,13,1,85,150,0,18,43,0,4
7907,0,240,1,2,0,3,0,0,17,1,85,150,0,7,44,1,3
6798,1,4380,1,0,0,1,11,2,12,1,63,150,0,54,1,1,0
715,1,365,1,1,1,0,9,3,14,1,168,150,0,7,44,1,3
4938,0,730,1,1,1,0,11,5,18,1,85,150,0,18,44,1,0
7563,1,60,0,2,0,0,9,0,19,1,53,150,0,49,43,0,0
7563,1,730,0,0,0,2,11,2,12,1,168,150,0,15,44,1,2
7563,1,60,0,1,1,1,9,2,18,1,63,150,0,15,43,0,0
111,0,730,1,1,1,1,4,2,15,1,85,150,0,2,44,1,0
2269,1,730,1,2,0,2,9,2,13,1,5,150,0,44,43,0,0
3314,1,1095,1,1,1,1,3,6,17,1,142,150,0,2,39,1,0
1966,1,365,1,1,1,2,1,4,11,1,12,150,0,7,44,1,3
4253,0,60,1,2,0,2,10,0,17,1,85,150,0,18,43,0,0
1108,1,730,1,2,0,2,3,5,14,1,168,150,0,23,44,1,4
6063,1,1460,1,1,1,1,0,6,14,1,43,150,0,15,44,1,3
263,1,365,1,2,0,2,11,1,15,1,168,150,0,15,44,1,0
5468,1,730,1,2,0,0,11,5,12,1,131,150,0,2,43,0,0
5361,1,4015,1,1,1,0,9,6,13,0,22,150,0,53,43,0,0
7563,1,730,0,1,1,1,3,0,15,1,73,150,0,9,43,0,4
